date;area;persons;sharePersonLeavingHome;dailyRangePerPerson
20220116;Landkreis Dillingen an der Donau;92376;62.0;12.55
20220116;Landkreis Berchtesgadener Land;101271;59.0;31.73
20220116;Zweibrücken;33618;64.0;8.92
20220116;Würzburg;123416;64.0;10.31
20220116;Hamburg;1748010;60.0;8.24
20220116;Landkreis Gotha;133235;57.99999999999999;14.63
20220116;Kreis Pinneberg;297895;57.99999999999999;8.41
20220116;Deutschland;79821261;62.0;11.65
20220116;Düsseldorf;607474;65.0;8.03
20220116;Kyffhäuserkreis;75567;57.00000000000001;13.85
20220116;Landkreis Kaiserslautern;110865;62.0;11.76
20220116;Landkreis Weißenburg-Gunzenhausen;90593;64.0;12.84
20220116;Landkreis Ostallgäu;132158;68.0;25.18
20220116;Kreis Höxter;142894;59.0;12.08
20220116;Heilbronn;115054;66.0;8.57
20220116;Weimar;65924;60.0;10.84
20220116;Landkreis Gießen;250893;64.0;11.35
20220116;Schweinfurt;50680;63.0;8.48
20220116;Kiel;247433;60.0;8.07
20220116;Landkreis Märkisch-Oderland;201369;59.0;24.13
20220116;Kreis Lippe;343652;63.0;9.89
20220116;Saale-Orla-Kreis;85159;54.0;18.88
20220116;Landkreis Helmstedt;88440;59.0;19.93
20220116;Halle (Saale);230346;60.0;7.15
20220116;Landau in der Pfalz;44416;64.0;9.76
20220116;Salzlandkreis;199273;57.99999999999999;12.05
20220116;Offenbach am Main;116669;64.0;7.87
20220116;Erzgebirgskreis;362639;52.0;11.09
20220116;Cottbus - Chóśebuz;96446;53.0;9.0
20220116;Rems-Murr-Kreis;404513;68.0;8.75
20220116;Landkreis Landshut;177398;61.0;12.88
20220116;Landkreis Kitzingen;87209;64.0;21.31
20220116;Landkreis Bad Tölz-Wolfratshausen;119559;66.0;11.450000000000001
20220116;Landkreis Wittmund;55945;65.0;12.72
20220116;Landkreis Leipzig;253513;57.99999999999999;11.56
20220116;Salzgitter;96701;62.0;9.26
20220116;Landkreis Neu-Ulm;181014;66.0;11.9
20220116;Münster;289963;68.0;9.13
20220116;Saale-Holzland-Kreis;90928;57.00000000000001;16.98
20220116;Landkreis Lörrach;219455;57.99999999999999;13.76
20220116;Rosenheim;58320;66.0;10.18
20220116;Landkreis Nordsachsen;196738;57.99999999999999;12.63
20220116;Landkreis Heidenheim;127928;64.0;11.53
20220116;Landkreis Nienburg/Weser;119622;57.00000000000001;12.57
20220116;Freiburg im Breisgau;213710;70.0;10.120000000000001
20220116;Bayreuth;68955;67.0;9.84
20220116;Osnabrück;154219;63.0;9.19
20220116;Landkreis Coburg;86155;65.0;10.83
20220116;Chemnitz;238805;57.99999999999999;7.84
20220116;Landkreis Straubing-Bogen;95825;61.0;19.28
20220116;Gelsenkirchen;256566;66.0;7.5600000000000005
20220116;Bonn;308081;68.0;8.0
20220116;Kempten (Allgäu);63053;67.0;9.91
20220116;Landkreis Offenbach;335843;59.0;9.61
20220116;Odenwaldkreis;85936;53.0;10.14
20220116;Landkreis Rottweil;134394;63.0;12.56
20220116;Landkreis Darmstadt-Dieburg;288441;59.0;10.290000000000001
20220116;Ansbach;37760;66.0;12.63
20220116;Landkreis Deggendorf;113223;61.0;23.14
20220116;Landkreis Peine;129326;62.0;13.77
20220116;Wiesbaden;270351;65.0;8.39
20220116;Landkreis Main-Spessart;125794;55.00000000000001;16.46
20220116;Landkreis Spree-Neiße;119327;60.0;36.63
20220116;Saarpfalz-Kreis;143678;61.0;11.41
20220116;Landkreis Tuttlingen;133001;65.0;10.94
20220116;Werra-Meißner-Kreis;100358;59.0;14.68
20220116;Koblenz;109242;63.0;9.6
20220116;Märkischer Kreis;415366;67.0;8.55
20220116;Hochtaunuskreis;227070;62.0;8.84
20220116;Landkreis Emsland;310608;62.0;16.82
20220116;Landkreis Wittenberg;129411;57.00000000000001;12.85
20220116;Landkreis Bad Kissingen;102391;61.0;17.69
20220116;Suhl;34211;53.0;8.3
20220116;Landkreis Biberach;209188;66.0;12.56
20220116;Rhein-Hunsrück-Kreis;110415;61.0;16.080000000000002
20220116;Ennepe-Ruhr-Kreis;321235;67.0;8.1
20220116;Landkreis Ammerland;118057;61.0;12.13
20220116;Landkreis Oder-Spree;188745;56.00000000000001;30.240000000000002
20220116;Landkreis Sigmaringen;126711;66.0;12.59
20220116;Landkreis Heilbronn;321848;64.0;11.84
20220116;Landkreis Altenkirchen;151578;60.0;11.06
20220116;Pirmasens;39898;62.0;8.26
20220116;Landkreis Elbe-Elster;106794;60.0;13.27
20220116;Landkreis Mansfeld-Südharz;142105;57.99999999999999;15.34
20220116;Landkreis Donau-Ries;127205;65.0;14.540000000000001
20220116;Landkreis Uelzen;91859;54.0;12.49
20220116;Kreis Steinburg;157159;59.0;10.78
20220116;Landkreis Greiz;108450;56.00000000000001;12.450000000000001
20220116;Landkreis Eichsfeld;100595;59.0;16.88
20220116;Herne;153647;64.0;7.0200000000000005
20220116;Landkreis Barnim;172215;57.00000000000001;12.47
20220116;Landkreis Ahrweiler;128927;61.0;12.88
20220116;Region Hannover;1109061;62.0;10.700000000000001
20220116;Unstrut-Hainich-Kreis;106651;57.99999999999999;11.21
20220116;Landkreis Vorpommern-Greifswald;239174;56.00000000000001;16.56
20220116;Kreis Recklinghausen;612271;63.0;8.15
20220116;Duisburg;484202;65.0;7.75
20220116;Worms;78929;63.0;9.43
20220116;Landkreis Erding;138775;64.0;15.790000000000001
20220116;Bodenseekreis;203569;65.0;11.14
20220116;Mülheim an der Ruhr;165713;66.0;6.8
20220116;Landkreis Sächsische Schweiz-Osterzgebirge;244805;59.0;24.62
20220116;Landkreis Merzig-Wadern;103104;63.0;15.14
20220116;Landkreis Trier-Saarburg;150388;60.0;16.25
20220116;Burgenlandkreis;185393;57.00000000000001;13.77
20220116;Rostock;224556;57.99999999999999;10.11
20220116;Kreis Heinsberg;245592;66.0;10.31
20220116;Landkreis Fürstenfeldbruck;203998;63.0;10.11
20220116;Landkreis Nürnberger Land;162672;64.0;14.99
20220116;Kreis Schleswig-Flensburg;220379;59.0;18.44
20220116;Main-Tauber-Kreis;129475;57.99999999999999;13.98
20220116;Landkreis Freising;164236;64.0;15.34
20220116;Landkreis Regensburg;182683;63.0;16.81
20220116;Oberbergischer Kreis;269014;65.0;10.06
20220116;Landkreis Ostprignitz-Ruppin;101722;54.0;20.89
20220116;Landkreis Ansbach;176452;63.0;20.57
20220116;Landkreis Neustadt an der Aisch-Bad Windsheim;96658;61.0;15.46
20220116;Vogtlandkreis;234733;55.00000000000001;11.950000000000001
20220116;Donnersbergkreis;81175;62.0;12.52
20220116;Darmstadt;145490;59.0;7.83
20220116;Remscheid;108600;71.0;7.13
20220116;Landkreis Fulda;213370;62.0;14.94
20220116;Landkreis Harburg;257776;59.0;13.08
20220116;Gera;99647;55.00000000000001;8.72
20220116;Kreis Kleve;298906;66.0;18.06
20220116;Frankenthal (Pfalz);46792;63.0;8.06
20220116;Leverkusen;158803;66.0;7.3
20220116;Landkreis Osnabrück;349043;62.0;12.1
20220116;Speyer;48858;59.0;8.89
20220116;Landkreis Neunkirchen;133686;61.0;8.5
20220116;Landkreis Rottal-Inn;116601;55.00000000000001;21.76
20220116;Landkreis Stade;194645;61.0;10.71
20220116;Landkreis Garmisch-Partenkirchen;83293;65.0;18.79
20220116;Trier;105487;64.0;10.3
20220116;Bremerhaven;107389;57.00000000000001;7.97
20220116;Enzkreis;190611;66.0;10.64
20220116;Landkreis Northeim;136645;57.00000000000001;12.74
20220116;Hagen;183522;68.0;7.71
20220116;Landkreis Roth;160024;63.0;15.59
20220116;Rhein-Neckar-Kreis;533721;62.0;10.47
20220116;Landkreis Weimarer Land;84035;59.0;12.42
20220116;Rheinisch-Bergischer Kreis;275917;67.0;9.120000000000001
20220116;Landkreis Böblingen;363199;67.0;9.42
20220116;Landshut;92144;64.0;9.89
20220116;Landkreis Harz;245671;57.99999999999999;11.91
20220116;Landkreis Meißen;243427;59.0;13.84
20220116;Main-Taunus-Kreis;225357;61.0;9.09
20220116;Landkreis Friesland;96811;64.0;11.94
20220116;Landkreis Schmalkalden-Meiningen;131688;51.0;11.06
20220116;Stuttgart;593664;71.0;8.46
20220116;Landkreis Potsdam-Mittelmark;203065;57.00000000000001;17.84
20220116;Dortmund;568278;67.0;8.28
20220116;Landkreis Celle;174438;55.00000000000001;11.16
20220116;Landkreis Forchheim;112585;65.0;11.040000000000001
20220116;Wuppertal;340397;70.0;7.3
20220116;Memmingen;40704;68.0;11.1
20220116;Wartburgkreis;126528;57.00000000000001;15.21
20220116;Nürnberg;492086;67.0;9.31
20220116;Kreis Düren;255872;67.0;11.25
20220116;Landkreis Börde;205255;60.0;19.16
20220116;Landkreis Bernkastel-Wittlich;117433;59.0;14.71
20220116;Landkreis Wunsiedel im Fichtelgebirge;73741;61.0;20.48
20220116;Landkreis Kusel;79412;61.0;10.97
20220116;Landkreis Lüneburg;175738;57.99999999999999;10.76
20220116;Landkreis Gifhorn;169979;57.99999999999999;11.86
20220116;Landkreis Dingolfing-Landau;90654;60.0;14.71
20220116;Landkreis Schwandorf;142801;64.0;18.93
20220116;Kreis Bergstraße;277372;61.0;10.15
20220116;Landkreis Unterallgäu;135016;63.0;15.34
20220123;Kreis Olpe;134427;62.0;11.55
20220123;Landkreis Goslar;137560;59.0;13.55
20220123;Landkreis Alzey-Worms;130617;62.0;13.66
20220123;Dessau-Roßlau;83292;54.0;8.05
20220123;Kreis Soest;291605;64.0;12.07
20220123;Regionalverband Saarbrücken;324776;61.0;9.6
20220123;Bielefeld;325805;69.0;9.43
20220123;Neustadt an der Weinstraße;51810;62.0;9.26
20220123;Landkreis Würzburg;157244;63.0;16.77
20220123;Landkreis St. Wendel;88673;64.0;11.07
20220123;Ostalbkreis;320996;66.0;11.14
20220123;Hof;43398;61.0;9.6
20220123;Oberhausen;208999;65.0;7.36
20220123;Landkreis Südliche Weinstraße;161329;64.0;11.43
20220123;Landkreis Cochem-Zell;70369;55.00000000000001;15.47
20220123;Landkreis Sonneberg;60929;56.00000000000001;10.89
20220123;Rhein-Sieg-Kreis;575899;65.0;10.19
20220123;Ludwigshafen am Rhein;159400;60.0;7.95
20220123;Leipzig;518858;59.0;8.02
20220123;Kreis Siegen-Wittgenstein;273870;60.0;10.46
20220123;Landkreis Wesermarsch;88419;65.0;12.74
20220123;Landkreis Traunstein;167914;61.0;17.580000000000002
20220123;Landkreis Passau;201994;57.00000000000001;39.17
20220123;Städteregion Aachen;536174;66.0;12.93
20220123;Rhein-Lahn-Kreis;130313;57.99999999999999;10.98
20220123;Landkreis Oberspreewald-Lausitz;114256;55.00000000000001;17.02
20220123;Brandenburg an der Havel;69940;54.0;10.36
20220123;Landkreis Nordhausen;82639;57.99999999999999;14.23
20220123;Kreis Stormarn;293854;57.99999999999999;10.22
20220123;Bottrop;115814;65.0;7.24
20220123;Landkreis Hersfeld-Rotenburg;119098;62.0;20.09
20220123;Hamm;174846;67.0;9.11
20220123;Landkreis Cuxhaven;190827;63.0;12.120000000000001
20220123;Landkreis Augsburg;239310;62.0;12.15
20220123;Zollernalbkreis;183043;62.0;9.83
20220123;Rhein-Pfalz-Kreis;147551;61.0;10.78
20220123;Landkreis Pfaffenhofen an der Ilm;119033;56.00000000000001;16.09
20220123;Landkreis Neumarkt in der Oberpfalz;125608;61.0;19.5
20220123;Landkreis Rastatt;219153;67.0;13.15
20220123;Landkreis Schaumburg;155276;67.0;14.33
20220123;Ingolstadt;124659;65.0;9.48
20220123;Landkreis Göppingen;273992;66.0;10.57
20220123;Jena;111575;62.0;9.14
20220123;Eisenach;40941;57.00000000000001;10.47
20220123;Landkreis Eichstätt;123683;63.0;14.91
20220123;Landkreis Rostock;267075;57.99999999999999;13.370000000000001
20220123;Solingen;154120;67.0;7.17
20220123;Landkreis Lichtenfels;66647;62.0;11.53
20220123;Landkreis Saalfeld-Rudolstadt;104547;56.00000000000001;10.0
20220123;Krefeld;217103;65.0;7.17
20220123;Wetteraukreis;292072;63.0;11.57
20220123;Landkreis Ludwigsburg;512920;66.0;8.89
20220123;Landkreis Mainz-Bingen;204679;64.0;11.200000000000001
20220123;Ulm;124380;65.0;10.91
20220123;Landkreis Teltow-Fläming;158312;59.0;15.47
20220123;Kreis Dithmarschen;131115;61.0;13.01
20220123;Kreis Mettmann;496292;63.0;8.15
20220123;Landkreis Neuburg-Schrobenhausen;90728;65.0;11.57
20220123;Weiden in der Oberpfalz;42497;57.00000000000001;10.75
20220123;Landkreis Hildburghausen;65869;56.00000000000001;13.57
20220123;Landkreis Rotenburg (Wümme);170025;59.0;16.330000000000002
20220123;Landkreis Hof;96991;63.0;20.330000000000002
20220123;Landkreis Konstanz;266095;63.0;11.84
20220123;Landkreis Stendal;126210;57.99999999999999;13.98
20220123;Heidelberg;149410;63.0;8.790000000000001
20220123;Rhein-Erft-Kreis;451729;64.0;10.28
20220123;Landkreis Weilheim-Schongau;128009;63.0;12.290000000000001
20220123;Mannheim;293727;62.0;8.83
20220123;Landkreis Osterholz;110088;61.0;10.64
20220123;Schwabach;47600;67.0;13.24
20220123;Landkreis Südwestpfalz;123004;61.0;10.84
20220123;Landkreis Miltenberg;142378;57.00000000000001;12.33
20220123;Coburg;40333;63.0;8.51
20220123;Essen;563516;65.0;7.140000000000001
20220123;Flensburg;82545;55.00000000000001;11.18
20220123;Ilm-Kreis;95417;53.0;12.55
20220123;Bremen;560150;57.99999999999999;8.42
20220123;Landkreis Mecklenburgische Seenplatte;264774;55.00000000000001;13.48
20220123;Landkreis Calw;149496;63.0;10.21
20220123;Landkreis Aurich;184426;64.0;12.030000000000001
20220123;Landkreis Prignitz;87848;54.0;17.32
20220123;Hohenlohekreis;106717;60.0;15.15
20220123;Landkreis Schwäbisch Hall;185007;63.0;14.14
20220123;Landkreis Freudenstadt;114217;63.0;12.1
20220123;Kreis Wesel;454771;65.0;10.89
20220123;Landkreis Waldeck-Frankenberg;160544;60.0;14.120000000000001
20220123;Köln;1037163;66.0;8.51
20220123;Landkreis Mittelsachsen;315212;56.00000000000001;13.33
20220123;Baden-Baden;52165;61.0;12.86
20220123;Landkreis Erlangen-Höchstadt;151058;63.0;11.44
20220123;Lahn-Dill-Kreis;250787;61.0;11.27
20220123;Ortenaukreis;429098;65.0;13.08
20220123;Landkreis Nordwestmecklenburg;159853;57.99999999999999;14.11
20220123;Kassel;211828;64.0;9.14
20220123;Landkreis Günzburg;119028;63.0;15.19
20220123;Kreis Gütersloh;347994;66.0;10.75
20220123;Karlsruhe;292901;64.0;8.84
20220123;Kreis Paderborn;290302;66.0;11.68
20220123;Landkreis Rhön-Grabfeld;79418;61.0;13.02
20220123;Landkreis Saarlouis;195934;61.0;9.85
20220123;Landkreis Neustadt an der Waldnaab;137088;62.0;29.740000000000002
20220123;Landkreis Starnberg;139107;60.0;10.64
20220123;Amberg;40745;64.0;9.63
20220123;Kreis Minden-Lübbecke;307864;64.0;11.13
20220123;Landkreis Mayen-Koblenz;220799;63.0;12.8
20220123;Landkreis Marburg-Biedenkopf;239584;62.0;10.65
20220123;Straubing;43740;62.0;9.14
20220123;Landkreis Altötting;106680;59.0;20.61
20220123;Landkreis Birkenfeld;86600;57.99999999999999;11.09
20220123;Delmenhorst;73050;57.99999999999999;8.5
20220123;Landkreis Vulkaneifel;91597;57.00000000000001;16.7
20220123;Landkreis Hameln-Pyrmont;147922;60.0;9.78
20220123;Braunschweig;244655;59.0;8.46
20220123;Landkreis Havelland;166431;57.00000000000001;13.66
20220123;Landkreis Bad Dürkheim;146763;61.0;10.81
20220123;Landkreis Miesbach;93525;62.0;16.25
20220123;Saalekreis;195413;59.0;14.58
20220123;Bochum;360004;65.0;7.32
20220123;Landkreis Bad Kreuznach;180106;62.0;12.200000000000001
20220123;Landkreis Landsberg am Lech;125935;61.0;13.27
20220123;Landkreis Sömmerda;74257;61.0;14.01
20220123;Landkreis Verden;131335;61.0;14.64
20220123;Landkreis Neuwied;184675;64.0;12.68
20220123;Landkreis Ravensburg;269346;67.0;15.0
20220123;Landkreis Leer;162898;65.0;15.33
20220123;Kreis Ostholstein;195754;60.0;14.09
20220123;Magdeburg;228618;59.0;8.48
20220123;Landkreis Kronach;68567;57.99999999999999;11.98
20220123;Kreis Segeberg;276675;59.0;10.8
20220123;Kreis Plön;169267;61.0;10.22
20220123;Landkreis Rosenheim;245195;63.0;24.94
20220123;Landkreis Cloppenburg;158867;66.0;15.75
20220123;Landkreis Tirschenreuth;73376;62.0;19.23
20220123;Landkreis Kulmbach;75237;68.0;15.52
20220123;Mönchengladbach;252191;65.0;7.58
20220123;Landkreis Fürth;113350;65.0;9.36
20220123;Landkreis Göttingen;317042;61.0;12.73
20220123;Landkreis Vechta;132582;62.0;17.12
20220123;Landkreis Oberhavel;201264;55.00000000000001;11.36
20220123;Kreis Euskirchen;185695;66.0;11.94
20220123;Fürth;117867;64.0;8.27
20220123;Landkreis Heidekreis;134488;60.0;21.04
20220123;Hochsauerlandkreis;263144;61.0;12.99
20220123;Landkreis Reutlingen;270367;68.0;9.17
20220123;Kreis Borken;359197;63.0;11.06
20220123;Wilhelmshaven;75800;57.99999999999999;7.79
20220123;Kreis Unna;389618;65.0;9.19
20220123;Westerwaldkreis;221283;62.0;13.99
20220123;Regensburg;137367;64.0;9.97
20220123;Altmarkkreis Salzwedel;96022;55.00000000000001;15.5
20220123;Kreis Groß-Gerau;253940;61.0;12.26
20220123;Landkreis Görlitz;262684;53.0;31.060000000000002
20220123;Landkreis Emmendingen;158427;65.0;11.56
20220123;Landkreis Breisgau-Hochschwarzwald;245506;66.0;17.81
20220123;Kreis Nordfriesland;160606;62.0;14.290000000000001
20220123;Landkreis Bautzen;307974;57.99999999999999;19.26
20220123;Landkreis Ludwigslust-Parchim;221813;55.00000000000001;17.98
20220123;Augsburg;269858;65.0;8.81
20220123;Landkreis Regen;75461;60.0;16.87
20220123;Berlin;3363457;60.0;6.98
20220123;Lübeck;207887;60.0;9.42
20220123;Neckar-Odenwald-Kreis;144190;54.0;11.51
20220123;Bamberg;67241;66.0;10.49
20220123;Landkreis Dahme-Spreewald;159412;56.00000000000001;16.34
20220123;Landkreis Holzminden;72104;54.0;11.36
20220123;Erfurt;200692;60.0;9.64
20220123;Mainz;201977;63.0;8.52
20220123;Landkreis Mühldorf am Inn;115860;61.0;15.19
20220123;Schwerin;90451;56.00000000000001;8.94
20220123;Landkreis München;351108;60.0;10.21
20220123;Landkreis Hildesheim;261381;62.0;10.78
20220123;Landkreis Freyung-Grafenau;77345;57.99999999999999;18.03
20220123;Neumünster;75061;57.00000000000001;9.41
20220123;Landkreis Waldshut;163026;50.0;11.450000000000001
20220123;Landkreis Limburg-Weilburg;169037;63.0;13.42
20220123;Emden;48863;62.0;11.16
20220123;Kreis Steinfurt;429970;64.0;12.67
20220123;Landkreis Karlsruhe;423451;63.0;10.8
20220123;Rhein-Kreis Neuss;436882;64.0;9.120000000000001
20220123;Vogelsbergkreis;105861;60.0;18.42
20220123;Dresden;522125;62.0;9.57
20220123;München;1401596;64.0;8.42
20220123;Kreis Herzogtum Lauenburg;240579;57.99999999999999;11.21
20220123;Landkreis Aschaffenburg;173885;61.0;13.18
20220123;Landkreis Haßberge;83735;63.0;17.35
20220123;Landkreis Esslingen;513322;67.0;9.27
20220123;Landkreis Grafschaft Bentheim;132905;61.0;25.28
20220123;Pforzheim;113767;68.0;8.26
20220123;Landkreis Oldenburg;124693;61.0;14.450000000000001
20220123;Kreis Viersen;293761;65.0;16.52
20220123;Main-Kinzig-Kreis;401803;59.0;10.99
20220123;Landkreis Aichach-Friedberg;126305;63.0;12.33
20220123;Aschaffenburg;66705;62.0;9.49
20220123;Schwarzwald-Baar-Kreis;201897;65.0;11.33
20220123;Landkreis Cham;124569;63.0;17.43
20220123;Landkreis Altenburger Land;94017;56.00000000000001;10.57
20220123;Landkreis Ebersberg;138363;63.0;12.05
20220123;Landkreis Wolfenbüttel;118843;62.0;11.86
20220123;Kreis Rendsburg-Eckernförde;330082;62.0;11.91
20220123;Landkreis Kelheim;112782;65.0;14.92
20220123;Landkreis Bayreuth;103631;63.0;19.02
20220123;Landkreis Lindau;78070;57.99999999999999;26.34
20220123;Landkreis Jerichower Land;100196;60.0;19.2
20220123;Potsdam;156476;62.0;8.46
20220123;Alb-Donau-Kreis;197576;64.0;12.92
20220123;Kaufbeuren;40980;62.0;9.74
20220123;Landkreis Anhalt-Bitterfeld;167763;60.0;11.78
20220123;Kreis Coesfeld;212881;65.0;11.46
20220123;Kreis Warendorf;269638;68.0;11.040000000000001
20220123;Landkreis Amberg-Sulzbach;102192;62.0;16.22
20220123;Landkreis Uckermark;121772;55.00000000000001;25.400000000000002
20220123;Landkreis Dachau;152108;64.0;11.69
20220123;Landkreis Lüchow-Dannenberg;48727;53.0;14.46
20220123;Frankfurt am Main;685600;63.0;8.3
20220123;Oldenburg;157325;59.0;9.1
20220123;Wolfsburg;121383;56.00000000000001;8.73
20220123;Rheingau-Taunus-Kreis;180168;61.0;11.47
20220123;Landkreis Kassel;254001;63.0;12.33
20220123;Kaiserslautern;93518;61.0;8.16
20220123;Erlangen;107527;66.0;9.33
20220123;Landkreis Bamberg;142249;65.0;15.35
20220123;Landkreis Oberallgäu;148139;70.0;17.59
20220123;Frankfurt (Oder);59480;64.0;77.56
20220123;Landkreis Tübingen;212635;68.0;9.700000000000001
20220123;Landkreis Germersheim;130684;62.0;13.13
20220123;Landkreis Zwickau;328395;55.00000000000001;9.65
20220123;Kreis Herford;247680;63.0;10.66
20220123;Landkreis Diepholz;208345;59.0;12.370000000000001
20220123;Passau;48609;65.0;35.46
20220123;Landkreis Schweinfurt;111892;68.0;15.47
20220123;Schwalm-Eder-Kreis;179065;63.0;16.07
20220123;Eifelkreis Bitburg-Prüm;108445;55.00000000000001;19.05
20220123;Landkreis Vorpommern-Rügen;217935;59.0;14.290000000000001
20220123;Landkreis Dillingen an der Donau;92305;63.0;12.39
20220123;Landkreis Berchtesgadener Land;101223;59.0;29.490000000000002
20220123;Zweibrücken;33586;66.0;8.950000000000001
20220123;Würzburg;123497;64.0;10.83
20220123;Hamburg;1747984;60.0;8.370000000000001
20220123;Landkreis Gotha;133101;57.99999999999999;15.06
20220123;Kreis Pinneberg;297787;59.0;8.64
20220123;Deutschland;79816104;62.0;11.71
20220123;Düsseldorf;607496;64.0;8.19
20220123;Kyffhäuserkreis;75444;57.99999999999999;13.61
20220123;Landkreis Kaiserslautern;110888;61.0;11.68
20220123;Landkreis Weißenburg-Gunzenhausen;90910;65.0;13.47
