"id","x","y","type"
1068,721255,5405601,"building"
1069,721455,5405601,"building"
1070,721455,5405601,"building"
1071,721455,5405601,"building"
1072,721455,5405601,"building"
1073,721455,5405601,"building"
1074,721455,5405601,"building"
1075,721455,5405601,"building"
1076,721455,5405601,"building"
1077,721455,5405601,"building"
1078,721455,5405601,"building"
1079,721455,5405601,"building"
1080,721455,5405601,"building"
1081,721455,5405601,"building"
1082,721455,5405601,"building"
1083,721455,5405601,"building"
1084,721455,5405601,"building"
1085,721455,5405601,"building"
1086,721455,5405601,"building"
1087,721455,5405601,"building"
1088,721455,5405601,"building"
1089,721455,5405601,"building"
1090,721455,5405601,"building"
1091,721455,5405601,"building"
1092,721455,5405601,"building"
1093,721455,5405601,"building"
1094,721455,5405601,"building"
1095,721455,5405601,"building"
1096,721455,5405601,"building"
1097,721455,5405601,"building"
1098,721455,5405601,"building"
1099,721855,5405601,"building"
1100,721855,5405601,"building"
1101,721855,5405601,"building"
1102,721855,5405601,"building"
1103,721855,5405601,"building"
1104,721855,5405601,"building"
1105,721855,5405601,"building"
1106,722055,5405601,"building"
1107,722055,5405601,"building"
1108,722055,5405601,"building"
1109,722055,5405601,"building"
1110,722055,5405601,"building"
1111,722055,5405601,"building"
1112,722055,5405601,"building"
1113,722055,5405601,"building"
1114,722055,5405601,"building"
1115,722055,5405601,"building"
1116,722055,5405601,"building"
1117,722055,5405601,"building"
1118,722055,5405601,"building"
1119,722055,5405601,"building"
1120,722055,5405601,"building"
1121,722055,5405601,"building"
1122,722055,5405601,"building"
1123,722055,5405601,"building"
1124,722055,5405601,"building"
1125,722055,5405601,"building"
1126,722055,5405601,"building"
1127,722055,5405601,"building"
1128,722055,5405601,"building"
1129,722055,5405601,"building"
1130,722055,5405601,"building"
1131,722055,5405601,"building"
1132,722055,5405601,"building"
1133,722055,5405601,"building"
1134,722055,5405601,"building"
1135,722055,5405601,"building"
1136,724255,5405601,"building"
1137,724255,5405601,"building"
1138,724255,5405601,"building"
1139,724255,5405601,"building"
1140,724455,5405601,"building"
1141,724455,5405601,"building"
1142,724455,5405601,"building"
1143,724455,5405601,"building"
1144,724455,5405601,"building"
1145,725455,5405601,"building"
1146,725455,5405601,"building"
1147,725455,5405601,"building"
1148,725455,5405601,"building"
1149,725455,5405601,"building"
1150,725455,5405601,"building"
1151,725455,5405601,"building"
1152,725455,5405601,"building"
1153,725455,5405601,"building"
1154,725455,5405601,"building"
1155,725655,5405601,"building"
1156,725655,5405601,"building"
1157,725655,5405601,"building"
1158,725655,5405601,"building"
1159,725655,5405601,"building"
1160,725655,5405601,"building"
1161,725655,5405601,"building"
1162,725655,5405601,"building"
1163,725655,5405601,"building"
1164,725655,5405601,"building"
1165,725655,5405601,"building"
1166,725655,5405601,"building"
1167,725655,5405601,"building"
1168,725655,5405601,"building"
1169,725655,5405601,"building"
1170,725655,5405601,"building"
1171,725655,5405601,"building"
1172,725655,5405601,"building"
1173,725655,5405601,"building"
1174,725855,5405601,"building"
1175,716855,5405801,"building"
1176,716855,5405801,"building"
1177,717055,5405801,"building"
1178,717055,5405801,"building"
1179,717055,5405801,"building"
1180,717455,5405801,"building"
1181,717455,5405801,"building"
1182,717455,5405801,"building"
1183,717455,5405801,"building"
1184,717455,5405801,"building"
1185,717455,5405801,"building"
1186,717455,5405801,"building"
1187,717855,5405801,"building"
1188,717855,5405801,"building"
1189,717855,5405801,"building"
1190,717855,5405801,"building"
1191,717855,5405801,"building"
1192,717855,5405801,"building"
1193,717855,5405801,"building"
1194,717855,5405801,"building"
1195,717855,5405801,"building"
1196,717855,5405801,"building"
1197,717855,5405801,"building"
1198,717855,5405801,"building"
1199,717855,5405801,"building"
1200,717855,5405801,"building"
1201,717855,5405801,"building"
1202,718055,5405801,"building"
1203,718055,5405801,"building"
1204,718055,5405801,"building"
1205,718055,5405801,"building"
1206,718055,5405801,"building"
1207,718055,5405801,"building"
1208,718055,5405801,"building"
1209,718055,5405801,"building"
1210,718055,5405801,"building"
1211,718055,5405801,"building"
1212,718055,5405801,"building"
1213,718055,5405801,"building"
1214,718055,5405801,"building"
1215,718055,5405801,"building"
1216,718055,5405801,"building"
1217,718055,5405801,"building"
1218,718055,5405801,"building"
1219,718055,5405801,"building"
1220,718055,5405801,"building"
1221,718055,5405801,"building"
1222,718055,5405801,"building"
1223,718055,5405801,"building"
1224,718055,5405801,"building"
1225,718055,5405801,"building"
1226,718055,5405801,"building"
1227,718055,5405801,"building"
1228,718055,5405801,"building"
1229,718055,5405801,"building"
1230,718055,5405801,"building"
1231,718055,5405801,"building"
1232,718055,5405801,"building"
1233,718055,5405801,"building"
1234,718055,5405801,"building"
1235,718055,5405801,"building"
1236,718055,5405801,"building"
1237,718055,5405801,"building"
1238,718255,5405801,"building"
1239,718255,5405801,"building"
1240,718255,5405801,"building"
1241,718255,5405801,"building"
1242,718255,5405801,"building"
1243,718255,5405801,"building"
1244,718255,5405801,"building"
1245,718255,5405801,"building"
1246,718255,5405801,"building"
1247,718255,5405801,"building"
1248,718255,5405801,"building"
1249,718255,5405801,"building"
1250,718255,5405801,"building"
1251,718255,5405801,"building"
1252,718255,5405801,"building"
1253,718255,5405801,"building"
1254,718255,5405801,"building"
1255,718255,5405801,"building"
1256,718255,5405801,"building"
1257,718255,5405801,"building"
1258,718255,5405801,"building"
1259,718255,5405801,"building"
1260,718255,5405801,"building"
1261,718255,5405801,"building"
1262,718255,5405801,"building"
1263,718255,5405801,"building"
1264,718255,5405801,"building"
1265,718255,5405801,"building"
1266,718255,5405801,"building"
1267,718255,5405801,"building"
1268,718255,5405801,"building"
1269,718255,5405801,"building"
1270,718255,5405801,"building"
1271,718255,5405801,"building"
1272,718255,5405801,"building"
1273,718255,5405801,"building"
1274,718255,5405801,"building"
1275,718455,5405801,"building"
1276,718455,5405801,"building"
1277,718455,5405801,"building"
1278,718455,5405801,"building"
1279,718455,5405801,"building"
1280,718455,5405801,"building"
1281,718455,5405801,"building"
1282,718455,5405801,"building"
1283,718455,5405801,"building"
1284,718455,5405801,"building"
1285,718455,5405801,"building"
1286,718455,5405801,"building"
1287,718455,5405801,"building"
1288,718455,5405801,"building"
1289,718455,5405801,"building"
1290,718455,5405801,"building"
1291,718455,5405801,"building"
1292,718455,5405801,"building"
1293,718455,5405801,"building"
1294,718455,5405801,"building"
1295,718455,5405801,"building"
1296,718455,5405801,"building"
1297,718455,5405801,"building"
1298,718455,5405801,"building"
1299,718455,5405801,"building"
1300,718455,5405801,"building"
1301,718455,5405801,"building"
1302,718455,5405801,"building"
1303,718455,5405801,"building"
1304,718455,5405801,"building"
1305,718455,5405801,"building"
1306,718455,5405801,"building"
1307,718455,5405801,"building"
1308,718455,5405801,"building"
1309,718455,5405801,"building"
1310,718455,5405801,"building"
1311,718455,5405801,"building"
1312,718455,5405801,"building"
1313,718455,5405801,"building"
1314,718455,5405801,"building"
1315,718455,5405801,"building"
1316,718455,5405801,"building"
1317,718455,5405801,"building"
1318,718455,5405801,"building"
1319,718655,5405801,"building"
1320,718655,5405801,"building"
1321,718655,5405801,"building"
1322,718655,5405801,"building"
1323,718655,5405801,"building"
1324,718655,5405801,"building"
1325,718655,5405801,"building"
1326,721855,5405801,"building"
1327,722055,5405801,"building"
1328,722055,5405801,"building"
1329,722055,5405801,"building"
1330,722055,5405801,"building"
1331,722055,5405801,"building"
1332,722055,5405801,"building"
1333,722055,5405801,"building"
1334,722055,5405801,"building"
1335,722055,5405801,"building"
1336,722055,5405801,"building"
1337,722055,5405801,"building"
1338,722055,5405801,"building"
1339,722055,5405801,"building"
1340,725455,5405801,"building"
1341,725455,5405801,"building"
1342,717055,5406001,"building"
1343,717055,5406001,"building"
1344,717055,5406001,"building"
1345,717055,5406001,"building"
1346,717055,5406001,"building"
1347,717055,5406001,"building"
1348,717055,5406001,"building"
1349,717055,5406001,"building"
1350,717055,5406001,"building"
1351,717055,5406001,"building"
1352,717055,5406001,"building"
1353,717055,5406001,"building"
1354,717455,5406001,"building"
1355,717655,5406001,"building"
1356,717655,5406001,"building"
1357,717655,5406001,"building"
1358,717655,5406001,"building"
1359,717655,5406001,"building"
1360,717655,5406001,"building"
1361,717655,5406001,"building"
1362,717655,5406001,"building"
1363,717655,5406001,"building"
1364,717655,5406001,"building"
1365,717655,5406001,"building"
1366,717655,5406001,"building"
1367,717855,5406001,"building"
1368,717855,5406001,"building"
1369,717855,5406001,"building"
1370,717855,5406001,"building"
1371,717855,5406001,"building"
1372,717855,5406001,"building"
1373,717855,5406001,"building"
1374,717855,5406001,"building"
1375,717855,5406001,"building"
1376,717855,5406001,"building"
1377,717855,5406001,"building"
1378,717855,5406001,"building"
1379,717855,5406001,"building"
1380,717855,5406001,"building"
1381,717855,5406001,"building"
1382,717855,5406001,"building"
1383,717855,5406001,"building"
1384,717855,5406001,"building"
1385,717855,5406001,"building"
1386,717855,5406001,"building"
1387,717855,5406001,"building"
1388,717855,5406001,"building"
1389,717855,5406001,"building"
1390,717855,5406001,"building"
1391,717855,5406001,"building"
1392,718055,5406001,"building"
1393,718055,5406001,"building"
1394,718055,5406001,"building"
1395,718055,5406001,"building"
1396,718055,5406001,"building"
1397,718055,5406001,"building"
1398,718055,5406001,"building"
1399,718055,5406001,"building"
1400,718055,5406001,"building"
1401,718055,5406001,"building"
1402,718055,5406001,"building"
1403,718055,5406001,"building"
1404,718055,5406001,"building"
1405,718055,5406001,"building"
1406,718055,5406001,"building"
1407,718055,5406001,"building"
1408,718055,5406001,"building"
1409,718055,5406001,"building"
1410,718055,5406001,"building"
1411,718055,5406001,"building"
1412,718255,5406001,"building"
1413,718255,5406001,"building"
1414,718255,5406001,"building"
1415,718255,5406001,"building"
1416,718255,5406001,"building"
1417,718255,5406001,"building"
1418,718255,5406001,"building"
1419,718255,5406001,"building"
1420,718255,5406001,"building"
1421,718255,5406001,"building"
1422,718255,5406001,"building"
1423,718255,5406001,"building"
1424,718255,5406001,"building"
1425,718255,5406001,"building"
1426,718255,5406001,"building"
1427,718255,5406001,"building"
1428,718255,5406001,"building"
1429,718255,5406001,"building"
1430,718255,5406001,"building"
1431,718255,5406001,"building"
1432,718255,5406001,"building"
1433,718255,5406001,"building"
1434,718255,5406001,"building"
1435,718255,5406001,"building"
1436,718255,5406001,"building"
1437,718255,5406001,"building"
1438,718255,5406001,"building"
1439,718255,5406001,"building"
1440,718255,5406001,"building"
1441,718255,5406001,"building"
1442,718255,5406001,"building"
1443,718255,5406001,"building"
1444,718255,5406001,"building"
1445,718255,5406001,"building"
1446,718255,5406001,"building"
1447,718255,5406001,"building"
1448,718255,5406001,"building"
1449,718255,5406001,"building"
1450,718255,5406001,"building"
1451,718255,5406001,"building"
1452,718255,5406001,"building"
1453,718255,5406001,"building"
1454,718255,5406001,"building"
1455,718255,5406001,"building"
1456,718255,5406001,"building"
1457,718255,5406001,"building"
1458,718455,5406001,"building"
1459,718455,5406001,"building"
1460,718455,5406001,"building"
1461,718455,5406001,"building"
1462,718455,5406001,"building"
1463,718455,5406001,"building"
1464,718455,5406001,"building"
1465,718455,5406001,"building"
1466,718455,5406001,"building"
1467,718455,5406001,"building"
1468,718455,5406001,"building"
1469,718455,5406001,"building"
1470,718455,5406001,"building"
1471,718455,5406001,"building"
1472,718455,5406001,"building"
1473,718455,5406001,"building"
1474,718455,5406001,"building"
1475,718455,5406001,"building"
1476,718455,5406001,"building"
1477,718455,5406001,"building"
1478,718455,5406001,"building"
1479,718455,5406001,"building"
1480,718455,5406001,"building"
1481,718455,5406001,"building"
1482,718455,5406001,"building"
1483,718455,5406001,"building"
1484,718455,5406001,"building"
1485,718455,5406001,"building"
1486,718455,5406001,"building"
1487,718455,5406001,"building"
